cve_id,description,published_date,references
CVE-2014-1731,"core/html/HTMLSelectElement.cpp in the DOM implementation in Blink, as used in Google Chrome before 34.0.1847.131 on Windows and OS X and before 34.0.1847.132 on Linux, does not properly check renderer state upon a focus event, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors that leverage ""type confusion"" for SELECT elements.",2014-04-26,"http://www.debian.org/security/2014/dsa-2920,http://www.securityfocus.com/bid/67572,http://archives.neohapsis.com/archives/bugtraq/2014-06/0175.html,http://archives.neohapsis.com/archives/bugtraq/2014-06/0174.html,http://support.apple.com/kb/HT6254,http://archives.neohapsis.com/archives/bugtraq/2014-05/0128.html,http://lists.opensuse.org/opensuse-updates/2014-05/msg00050.html,http://lists.opensuse.org/opensuse-updates/2014-05/msg00049.html,http://googlechromereleases.blogspot.com/2014/04/stable-channel-update_24.html,https://code.google.com/p/chromium/issues/detail?id=349903,https://src.chromium.org/viewvc/blink?revision=171216&view=revision"
CVE-2014-1732,Use-after-free vulnerability in browser/ui/views/speech_recognition_bubble_views.cc in Google Chrome before 34.0.1847.131 on Windows and OS X and before 34.0.1847.132 on Linux allows remote attackers to cause a denial of service or possibly have unspecified other impact via an INPUT element that triggers the presence of a Speech Recognition Bubble window for an incorrect duration.,2014-04-26,"http://lists.opensuse.org/opensuse-updates/2014-05/msg00050.html,http://www.debian.org/security/2014/dsa-2920,http://lists.opensuse.org/opensuse-updates/2014-05/msg00049.html,http://googlechromereleases.blogspot.com/2014/04/stable-channel-update_24.html,https://code.google.com/p/chromium/issues/detail?id=352851,https://src.chromium.org/viewvc/chrome?revision=261737&view=revision"
CVE-2014-1733,"The PointerCompare function in codegen.cc in Seccomp-BPF, as used in Google Chrome before 34.0.1847.131 on Windows and OS X and before 34.0.1847.132 on Linux, does not properly merge blocks, which might allow remote attackers to bypass intended sandbox restrictions by leveraging renderer access.",2014-04-26,"http://lists.opensuse.org/opensuse-updates/2014-05/msg00050.html,http://www.debian.org/security/2014/dsa-2920,http://lists.opensuse.org/opensuse-updates/2014-05/msg00049.html,http://googlechromereleases.blogspot.com/2014/04/stable-channel-update_24.html,https://code.google.com/p/chromium/issues/detail?id=351103,https://src.chromium.org/viewvc/chrome?revision=260157&view=revision"
CVE-2014-1734,Multiple unspecified vulnerabilities in Google Chrome before 34.0.1847.131 on Windows and OS X and before 34.0.1847.132 on Linux allow attackers to cause a denial of service or possibly have other impact via unknown vectors.,2014-04-26,"http://lists.opensuse.org/opensuse-updates/2014-05/msg00050.html,http://www.debian.org/security/2014/dsa-2920,http://lists.opensuse.org/opensuse-updates/2014-05/msg00049.html,http://googlechromereleases.blogspot.com/2014/04/stable-channel-update_24.html,https://code.google.com/p/chromium/issues/detail?id=357382,https://code.google.com/p/chromium/issues/detail?id=356181,https://code.google.com/p/chromium/issues/detail?id=367314"
CVE-2014-1735,"Multiple unspecified vulnerabilities in Google V8 before 3.24.35.33, as used in Google Chrome before 34.0.1847.131 on Windows and OS X and before 34.0.1847.132 on Linux, allow attackers to cause a denial of service or possibly have other impact via unknown vectors.",2014-04-26,"http://lists.opensuse.org/opensuse-updates/2014-05/msg00050.html,http://www.debian.org/security/2014/dsa-2920,http://lists.opensuse.org/opensuse-updates/2014-05/msg00049.html,http://googlechromereleases.blogspot.com/2014/04/stable-channel-update_24.html,https://code.google.com/p/v8/source/detail?r=20624,https://code.google.com/p/v8/source/detail?r=20622,https://code.google.com/p/chromium/issues/detail?id=359130,https://code.google.com/p/chromium/issues/detail?id=359525,https://code.google.com/p/chromium/issues/detail?id=360429,https://code.google.com/p/v8/source/detail?r=20501,https://src.chromium.org/viewvc/blink?revision=171077&view=revision,https://src.chromium.org/viewvc/blink?revision=171127&view=revision"
CVE-2014-1736,"Integer overflow in api.cc in Google V8, as used in Google Chrome before 34.0.1847.131 on Windows and OS X and before 34.0.1847.132 on Linux, allows remote attackers to cause a denial of service or possibly have unspecified other impact via a large length value.",2014-05-06,"http://www.debian.org/security/2014/dsa-2920,http://googlechromereleases.blogspot.com/2014/04/stable-channel-update_24.html,https://code.google.com/p/v8/source/detail?r=20519,https://code.google.com/p/chromium/issues/detail?id=359802,https://code.google.com/p/v8/source/detail?r=20525"
CVE-2014-1740,Multiple use-after-free vulnerabilities in net/websockets/websocket_job.cc in the WebSockets implementation in Google Chrome before 34.0.1847.137 allow remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to WebSocketJob deletion.,2014-05-14,"http://www.securitytracker.com/id/1030240,http://www.securityfocus.com/bid/67374,http://www.debian.org/security/2014/dsa-2930,http://googlechromereleases.blogspot.com/2014/05/stable-channel-update.html,https://code.google.com/p/chromium/issues/detail?id=358038,https://src.chromium.org/viewvc/chrome?revision=261707&view=revision"
CVE-2014-1741,"Multiple integer overflows in the replace-data functionality in the CharacterData interface implementation in core/dom/CharacterData.cpp in Blink, as used in Google Chrome before 34.0.1847.137, allow remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to ranges.",2014-05-14,"http://www.securityfocus.com/bid/67376,http://www.securitytracker.com/id/1030240,http://www.debian.org/security/2014/dsa-2930,http://googlechromereleases.blogspot.com/2014/05/stable-channel-update.html,https://code.google.com/p/chromium/issues/detail?id=349898,https://src.chromium.org/viewvc/blink?revision=171165&view=revision"
CVE-2014-1742,"Use-after-free vulnerability in the FrameSelection::updateAppearance function in core/editing/FrameSelection.cpp in Blink, as used in Google Chrome before 34.0.1847.137, allows remote attackers to cause a denial of service or possibly have unspecified other impact by leveraging improper RenderObject handling.",2014-05-14,"http://www.securityfocus.com/bid/67375,http://www.securitytracker.com/id/1030240,http://www.debian.org/security/2014/dsa-2930,http://googlechromereleases.blogspot.com/2014/05/stable-channel-update.html,https://code.google.com/p/chromium/issues/detail?id=356690,https://src.chromium.org/viewvc/blink?revision=171440&view=revision"
CVE-2014-1743,"Use-after-free vulnerability in the StyleElement::removedFromDocument function in core/dom/StyleElement.cpp in Blink, as used in Google Chrome before 35.0.1916.114, allows remote attackers to cause a denial of service (application crash) or possibly have unspecified other impact via crafted JavaScript code that triggers tree mutation.",2014-05-21,"http://googlechromereleases.blogspot.com/2014/05/stable-channel-update_20.html,http://www.securitytracker.com/id/1030270,https://code.google.com/p/chromium/issues/detail?id=356653,https://src.chromium.org/viewvc/blink?revision=170702&view=revision"
CVE-2014-1744,Integer overflow in the AudioInputRendererHost::OnCreateStream function in content/browser/renderer_host/media/audio_input_renderer_host.cc in Google Chrome before 35.0.1916.114 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors that trigger a large shared-memory allocation.,2014-05-21,"http://googlechromereleases.blogspot.com/2014/05/stable-channel-update_20.html,http://www.securitytracker.com/id/1030270,https://code.google.com/p/chromium/issues/detail?id=359454,https://src.chromium.org/viewvc/chrome?revision=261549&view=revision"
CVE-2014-1745,"Use-after-free vulnerability in the SVG implementation in Blink, as used in Google Chrome before 35.0.1916.114, allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors that trigger removal of an SVGFontFaceElement object, related to core/svg/SVGFontFaceElement.cpp.",2014-05-21,"http://googlechromereleases.blogspot.com/2014/05/stable-channel-update_20.html,http://www.securitytracker.com/id/1030270,https://code.google.com/p/chromium/issues/detail?id=346192,https://src.chromium.org/viewvc/blink?revision=167993&view=revision"
CVE-2014-1746,"The InMemoryUrlProtocol::Read function in media/filters/in_memory_url_protocol.cc in Google Chrome before 35.0.1916.114 relies on an insufficiently large integer data type, which allows remote attackers to cause a denial of service (out-of-bounds read) via vectors that trigger use of a large buffer.",2014-05-21,"http://googlechromereleases.blogspot.com/2014/05/stable-channel-update_20.html,http://www.securitytracker.com/id/1030270,https://code.google.com/p/chromium/issues/detail?id=364065,https://src.chromium.org/viewvc/chrome?revision=267280&view=revision"
CVE-2014-1747,"Cross-site scripting (XSS) vulnerability in the DocumentLoader::maybeCreateArchive function in core/loader/DocumentLoader.cpp in Blink, as used in Google Chrome before 35.0.1916.114, allows remote attackers to inject arbitrary web script or HTML via crafted MHTML content, aka ""Universal XSS (UXSS).""",2014-05-21,"http://googlechromereleases.blogspot.com/2014/05/stable-channel-update_20.html,http://www.securitytracker.com/id/1030270,https://code.google.com/p/chromium/issues/detail?id=330663,https://src.chromium.org/viewvc/blink?revision=169499&view=revision"
CVE-2014-1748,"The ScrollView::paint function in platform/scroll/ScrollView.cpp in Blink, as used in Google Chrome before 35.0.1916.114, allows remote attackers to spoof the UI by extending scrollbar painting into the parent frame.",2014-05-21,"http://support.apple.com/kb/HT6596,http://lists.apple.com/archives/security-announce/2014/Dec/msg00000.html,http://googlechromereleases.blogspot.com/2014/05/stable-channel-update_20.html,http://www.securitytracker.com/id/1030270,https://code.google.com/p/chromium/issues/detail?id=331168,https://src.chromium.org/viewvc/blink?revision=170625&view=revision"
CVE-2014-1749,Multiple unspecified vulnerabilities in Google Chrome before 35.0.1916.114 allow attackers to cause a denial of service or possibly have other impact via unknown vectors.,2014-05-21,"http://googlechromereleases.blogspot.com/2014/05/stable-channel-update_20.html,http://www.securitytracker.com/id/1030270,https://code.google.com/p/chromium/issues/detail?id=374649"
CVE-2014-3152,"Integer underflow in the LCodeGen::PrepareKeyedOperand function in arm/lithium-codegen-arm.cc in Google V8 before 3.25.28.16, as used in Google Chrome before 35.0.1916.114, allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors that trigger a negative key value.",2014-05-21,"http://lists.fedoraproject.org/pipermail/package-announce/2015-May/157357.html,http://lists.fedoraproject.org/pipermail/package-announce/2015-May/157363.html,http://lists.fedoraproject.org/pipermail/package-announce/2015-May/157338.html,http://googlechromereleases.blogspot.com/2014/05/stable-channel-update_20.html,http://www.securitytracker.com/id/1030270,https://code.google.com/p/v8/source/detail?r=20363,https://code.google.com/p/chromium/issues/detail?id=358057"
CVE-2014-3154,Use-after-free vulnerability in the ChildThread::Shutdown function in content/child/child_thread.cc in the filesystem API in Google Chrome before 35.0.1916.153 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to a Blink shutdown.,2014-06-11,"http://www.securityfocus.com/bid/67977,http://googlechromereleases.blogspot.com/2014/06/stable-channel-update.html,https://code.google.com/p/chromium/issues/detail?id=369525,https://src.chromium.org/viewvc/chrome?revision=269345&view=revision,https://src.chromium.org/viewvc/blink?revision=173620&view=revision"
CVE-2014-3155,net/spdy/spdy_write_queue.cc in the SPDY implementation in Google Chrome before 35.0.1916.153 allows remote attackers to cause a denial of service (out-of-bounds read) by leveraging incorrect queue maintenance.,2014-06-11,"http://www.securityfocus.com/bid/67980,http://googlechromereleases.blogspot.com/2014/06/stable-channel-update.html,https://code.google.com/p/chromium/issues/detail?id=369539,https://src.chromium.org/viewvc/chrome?revision=269246&view=revision,https://src.chromium.org/viewvc/chrome?revision=268730&view=revision,https://src.chromium.org/viewvc/chrome?revision=267984&view=revision"
CVE-2014-3156,"Buffer overflow in the clipboard implementation in Google Chrome before 35.0.1916.153 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors that trigger unexpected bitmap data, related to content/renderer/renderer_clipboard_client.cc and content/renderer/webclipboard_impl.cc.",2014-06-11,"http://www.securityfocus.com/bid/67981,http://googlechromereleases.blogspot.com/2014/06/stable-channel-update.html,https://code.google.com/p/chromium/issues/detail?id=369621,https://src.chromium.org/viewvc/chrome?revision=271730&view=revision"
CVE-2014-3157,Heap-based buffer overflow in the FFmpegVideoDecoder::GetVideoBuffer function in media/filters/ffmpeg_video_decoder.cc in Google Chrome before 35.0.1916.153 allows remote attackers to cause a denial of service or possibly have unspecified other impact by leveraging VideoFrame data structures that are too small for proper interaction with an underlying FFmpeg library.,2014-06-11,"http://www.securityfocus.com/bid/67972,http://googlechromereleases.blogspot.com/2014/06/stable-channel-update.html,https://code.google.com/p/chromium/issues/detail?id=368980,https://src.chromium.org/viewvc/chrome?revision=268831&view=revision"
CVE-2014-3159,"The WebContentsDelegateAndroid::OpenURLFromTab function in components/web_contents_delegate_android/web_contents_delegate_android.cc in Google Chrome before 36.0.1985.122 on Android does not properly restrict URL loading, which allows remote attackers to spoof the URL in the Omnibox via unspecified vectors.",2014-07-20,"http://googlechromereleases.blogspot.com/2014/07/chrome-for-android-update.html,https://code.google.com/p/chromium/issues/detail?id=352083,https://src.chromium.org/viewvc/chrome?revision=273865&view=revision"
CVE-2014-3160,"The ResourceFetcher::canRequest function in core/fetch/ResourceFetcher.cpp in Blink, as used in Google Chrome before 36.0.1985.125, does not properly restrict subresource requests associated with SVG files, which allows remote attackers to bypass the Same Origin Policy via a crafted file.",2014-07-20,"http://googlechromereleases.blogspot.com/2014/07/stable-channel-update.html,http://www.debian.org/security/2014/dsa-3039,https://code.google.com/p/chromium/issues/detail?id=380885,https://src.chromium.org/viewvc/blink?revision=176084&view=revision"
CVE-2014-3161,"The WebMediaPlayerAndroid::load function in content/renderer/media/android/webmediaplayer_android.cc in Google Chrome before 36.0.1985.122 on Android does not properly interact with redirects, which allows remote attackers to bypass the Same Origin Policy via a crafted web site that hosts a video stream.",2014-07-20,"http://googlechromereleases.blogspot.com/2014/07/chrome-for-android-update.html,https://code.google.com/p/chromium/issues/detail?id=334204,https://src.chromium.org/viewvc/chrome?revision=266396&view=revision"
CVE-2014-3162,Multiple unspecified vulnerabilities in Google Chrome before 36.0.1985.125 allow attackers to cause a denial of service or possibly have other impact via unknown vectors.,2014-07-20,"http://googlechromereleases.blogspot.com/2014/07/stable-channel-update.html,http://www.debian.org/security/2014/dsa-3039,https://code.google.com/p/chromium/issues/detail?id=393765"
CVE-2014-3165,"Use-after-free vulnerability in modules/websockets/WorkerThreadableWebSocketChannel.cpp in the Web Sockets implementation in Blink, as used in Google Chrome before 36.0.1985.143, allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors that trigger an unexpectedly long lifetime of a temporary object during method completion.",2014-08-13,"http://xforce.iss.net/xforce/xfdb/95247,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update.html,http://www.securitytracker.com/id/1030732,http://www.debian.org/security/2014/dsa-3039,https://code.google.com/p/chromium/issues/detail?id=390174,https://src.chromium.org/viewvc/blink?revision=177359&view=revision"
CVE-2014-3166,"The Public Key Pinning (PKP) implementation in Google Chrome before 36.0.1985.143 on Windows, OS X, and Linux, and before 36.0.1985.135 on Android, does not correctly consider the properties of SPDY connections, which allows remote attackers to obtain sensitive information by leveraging the use of multiple domain names.",2014-08-13,"http://googlechromereleases.blogspot.com/2014/08/chrome-for-android-update.html,http://www.ietf.org/mail-archive/web/tls/current/msg13345.html,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update.html,http://www.securitytracker.com/id/1030732,http://www.debian.org/security/2014/dsa-3039,https://code.google.com/p/chromium/issues/detail?id=398925,https://src.chromium.org/viewvc/chrome?revision=286598&view=revision,https://src.chromium.org/viewvc/chrome?revision=288435&view=revision"
CVE-2014-3167,Multiple unspecified vulnerabilities in Google Chrome before 36.0.1985.143 allow attackers to cause a denial of service or possibly have other impact via unknown vectors.,2014-08-13,"http://xforce.iss.net/xforce/xfdb/95249,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update.html,http://www.securitytracker.com/id/1030732,http://www.debian.org/security/2014/dsa-3039,https://code.google.com/p/chromium/issues/detail?id=400950"
CVE-2014-3168,"Use-after-free vulnerability in the SVG implementation in Blink, as used in Google Chrome before 37.0.2062.94, allows remote attackers to cause a denial of service or possibly have unspecified other impact by leveraging improper caching associated with animation.",2014-08-26,"https://crbug.com/369860,http://lists.opensuse.org/opensuse-security-announce/2014-09/msg00027.html,http://www.securitytracker.com/id/1030767,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update_26.html,http://www.debian.org/security/2014/dsa-3039,https://src.chromium.org/viewvc/blink?revision=174923&view=revision,https://src.chromium.org/viewvc/blink?revision=174338&view=revision"
CVE-2014-3169,"Use-after-free vulnerability in core/dom/ContainerNode.cpp in the DOM implementation in Blink, as used in Google Chrome before 37.0.2062.94, allows remote attackers to cause a denial of service or possibly have unspecified other impact by leveraging script execution that occurs before notification of node removal.",2014-08-26,"http://lists.opensuse.org/opensuse-security-announce/2014-09/msg00027.html,http://www.securitytracker.com/id/1030767,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update_26.html,https://crbug.com/387389,http://www.debian.org/security/2014/dsa-3039,https://src.chromium.org/viewvc/blink?revision=178976&view=revision"
CVE-2014-3170,"extensions/common/url_pattern.cc in Google Chrome before 37.0.2062.94 does not prevent use of a '\0' character in a host name, which allows remote attackers to spoof the extension permission dialog by relying on truncation after this character.",2014-08-26,"http://lists.opensuse.org/opensuse-security-announce/2014-09/msg00027.html,http://www.securitytracker.com/id/1030767,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update_26.html,https://crbug.com/390624,http://www.debian.org/security/2014/dsa-3039,https://src.chromium.org/viewvc/chrome?revision=285492&view=revision"
CVE-2014-3171,"Use-after-free vulnerability in the V8 bindings in Blink, as used in Google Chrome before 37.0.2062.94, allows remote attackers to cause a denial of service or possibly have unspecified other impact by leveraging improper use of HashMap add operations instead of HashMap set operations, related to bindings/core/v8/DOMWrapperMap.h and bindings/core/v8/SerializedScriptValue.cpp.",2014-08-26,"http://lists.opensuse.org/opensuse-security-announce/2014-09/msg00027.html,http://www.securitytracker.com/id/1030767,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update_26.html,https://crbug.com/390928,http://www.debian.org/security/2014/dsa-3039,https://src.chromium.org/viewvc/blink?revision=178823&view=revision"
CVE-2014-3172,"The Debugger extension API in browser/extensions/api/debugger/debugger_api.cc in Google Chrome before 37.0.2062.94 does not validate a tab's URL before an attach operation, which allows remote attackers to bypass intended access limitations via an extension that uses a restricted URL, as demonstrated by a chrome:// URL.",2014-08-26,"http://lists.opensuse.org/opensuse-security-announce/2014-09/msg00027.html,http://www.securitytracker.com/id/1030767,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update_26.html,https://crbug.com/367567,http://www.debian.org/security/2014/dsa-3039,https://src.chromium.org/viewvc/chrome?revision=280354&view=revision"
CVE-2014-3173,"The WebGL implementation in Google Chrome before 37.0.2062.94 does not ensure that clear calls interact properly with the state of a draw buffer, which allows remote attackers to cause a denial of service (read of uninitialized memory) via a crafted CANVAS element, related to gpu/command_buffer/service/framebuffer_manager.cc and gpu/command_buffer/service/gles2_cmd_decoder.cc.",2014-08-26,"http://lists.opensuse.org/opensuse-security-announce/2014-09/msg00027.html,http://www.securitytracker.com/id/1030767,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update_26.html,https://crbug.com/376951,http://www.debian.org/security/2014/dsa-3039,https://src.chromium.org/viewvc/chrome?revision=275338&view=revision"
CVE-2014-3174,"modules/webaudio/BiquadDSPKernel.cpp in the Web Audio API implementation in Blink, as used in Google Chrome before 37.0.2062.94, does not properly consider concurrent threads during attempts to update biquad filter coefficients, which allows remote attackers to cause a denial of service (read of uninitialized memory) via crafted API calls.",2014-08-26,"http://lists.opensuse.org/opensuse-security-announce/2014-09/msg00027.html,http://www.securitytracker.com/id/1030767,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update_26.html,https://crbug.com/389219,http://www.debian.org/security/2014/dsa-3039,https://src.chromium.org/viewvc/blink?revision=177250&view=revision"
CVE-2014-3175,"Multiple unspecified vulnerabilities in Google Chrome before 37.0.2062.94 allow attackers to cause a denial of service or possibly have other impact via unknown vectors, related to the load_truetype_glyph function in truetype/ttgload.c in FreeType and other functions in other components.",2014-08-26,"http://lists.opensuse.org/opensuse-security-announce/2014-09/msg00027.html,http://www.securitytracker.com/id/1030767,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update_26.html,https://crbug.com/406143,http://www.debian.org/security/2014/dsa-3039,https://code.google.com/p/chromium/issues/detail?id=387016,https://code.google.com/p/chromium/issues/detail?id=366687,https://code.google.com/p/chromium/issues/detail?id=382242,https://code.google.com/p/chromium/issues/detail?id=382243,https://code.google.com/p/chromium/issues/detail?id=382240,https://code.google.com/p/chromium/issues/detail?id=372413,https://code.google.com/p/chromium/issues/detail?id=389280,https://code.google.com/p/chromium/issues/detail?id=379656,https://code.google.com/p/chromium/issues/detail?id=383703,https://code.google.com/p/chromium/issues/detail?id=372410,https://code.google.com/p/chromium/issues/detail?id=382656,https://code.google.com/p/chromium/issues/detail?id=389285,https://code.google.com/p/chromium/issues/detail?id=395972,https://code.google.com/p/chromium/issues/detail?id=337572,https://code.google.com/p/chromium/issues/detail?id=382241,https://code.google.com/p/chromium/issues/detail?id=382820,https://code.google.com/p/chromium/issues/detail?id=381521,https://code.google.com/p/chromium/issues/detail?id=393938,https://code.google.com/p/chromium/issues/detail?id=396255,https://code.google.com/p/chromium/issues/detail?id=382639,https://code.google.com/p/chromium/issues/detail?id=381244,https://code.google.com/p/chromium/issues/detail?id=364062,https://code.google.com/p/chromium/issues/detail?id=389316,https://code.google.com/p/chromium/issues/detail?id=390176,https://code.google.com/p/chromium/issues/detail?id=397258,https://code.google.com/p/chromium/issues/detail?id=394026,https://code.google.com/p/chromium/issues/detail?id=382601,https://code.google.com/p/chromium/issues/detail?id=368978,https://code.google.com/p/chromium/issues/detail?id=350782,https://code.google.com/p/chromium/issues/detail?id=149871,https://code.google.com/p/chromium/issues/detail?id=389570,https://code.google.com/p/chromium/issues/detail?id=390304,https://code.google.com/p/chromium/issues/detail?id=367991,https://code.google.com/p/chromium/issues/detail?id=381031,https://code.google.com/p/chromium/issues/detail?id=389216,https://code.google.com/p/chromium/issues/detail?id=382606,https://code.google.com/p/chromium/issues/detail?id=388771,https://code.google.com/p/chromium/issues/detail?id=357452,https://code.google.com/p/chromium/issues/detail?id=387371,https://code.google.com/p/chromium/issues/detail?id=387315,https://code.google.com/p/chromium/issues/detail?id=384662"
CVE-2014-3176,"Google Chrome before 37.0.2062.94 does not properly handle the interaction of extensions, IPC, the sync API, and Google V8, which allows remote attackers to execute arbitrary code via unspecified vectors, a different vulnerability than CVE-2014-3177.",2014-08-26,"http://lists.opensuse.org/opensuse-security-announce/2014-09/msg00027.html,http://www.securitytracker.com/id/1030767,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update_26.html,https://crbug.com/386988,http://www.debian.org/security/2014/dsa-3039"
CVE-2014-3177,"Google Chrome before 37.0.2062.94 does not properly handle the interaction of extensions, IPC, the sync API, and Google V8, which allows remote attackers to execute arbitrary code via unspecified vectors, a different vulnerability than CVE-2014-3176.",2014-08-26,"http://lists.opensuse.org/opensuse-security-announce/2014-09/msg00027.html,http://www.securitytracker.com/id/1030767,http://googlechromereleases.blogspot.com/2014/08/stable-channel-update_26.html,https://crbug.com/386988,http://www.debian.org/security/2014/dsa-3039"
CVE-2014-3178,"Use-after-free vulnerability in core/dom/Node.cpp in Blink, as used in Google Chrome before 37.0.2062.120, allows remote attackers to cause a denial of service or possibly have unspecified other impact by leveraging improper handling of render-tree inconsistencies.",2014-09-10,"http://googlechromereleases.blogspot.com/2014/09/stable-channel-update_9.html,https://crbug.com/401362,http://www.debian.org/security/2014/dsa-3039,https://src.chromium.org/viewvc/blink?revision=180539&view=revision"
CVE-2014-3179,Multiple unspecified vulnerabilities in Google Chrome before 37.0.2062.120 allow attackers to cause a denial of service or possibly have other impact via unknown vectors.,2014-09-10,"https://crbug.com/411014,http://googlechromereleases.blogspot.com/2014/09/stable-channel-update_9.html,http://www.debian.org/security/2014/dsa-3039,https://code.google.com/p/chromium/issues/detail?id=403596,https://code.google.com/p/chromium/issues/detail?id=402255,https://code.google.com/p/chromium/issues/detail?id=396447"
CVE-2014-3187,"Google Chrome before 37.0.2062.60 and 38.x before 38.0.2125.59 on iOS does not properly restrict processing of (1) facetime:// and (2) facetime-audio:// URLs, which allows remote attackers to obtain video and audio data from a device via a crafted web site.",2014-10-08,"https://medium.com/section-9-lab/abusing-ios-url-handlers-on-messages-96979e8b12f5,http://twitter.com/S9Labs/statuses/519576582742999043,http://googlechromereleases.blogspot.com/2014/10/chrome-for-ios-update.html,https://code.google.com/p/chromium/issues/detail?id=413831"
CVE-2014-3188,"Google Chrome before 38.0.2125.101 and Chrome OS before 38.0.2125.101 do not properly handle the interaction of IPC and Google V8, which allows remote attackers to execute arbitrary code via vectors involving JSON data, related to improper parsing of an escaped index by ParseJsonObject in json-parser.h.",2014-10-08,"http://rhn.redhat.com/errata/RHSA-2014-1626.html,https://crbug.com/416449,http://googlechromereleases.blogspot.com/2014/10/stable-channel-update.html,http://googlechromereleases.blogspot.com/2014/10/stable-channel-update-for-chrome-os.html,https://code.google.com/p/v8/source/detail?r=24125"
CVE-2014-3189,"The chrome_pdf::CopyImage function in pdf/draw_utils.cc in the PDFium component in Google Chrome before 38.0.2125.101 does not properly validate image-data dimensions, which allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via unknown vectors.",2014-10-08,"https://crbug.com/398384,http://rhn.redhat.com/errata/RHSA-2014-1626.html,http://googlechromereleases.blogspot.com/2014/10/stable-channel-update.html,https://codereview.chromium.org/519873002/"
CVE-2014-3190,"Use-after-free vulnerability in the Event::currentTarget function in core/events/Event.cpp in Blink, as used in Google Chrome before 38.0.2125.101, allows remote attackers to cause a denial of service (application crash) or possibly have unspecified other impact via crafted JavaScript code that accesses the path property of an Event object.",2014-10-08,"http://rhn.redhat.com/errata/RHSA-2014-1626.html,http://googlechromereleases.blogspot.com/2014/10/stable-channel-update.html,https://crbug.com/400476,https://src.chromium.org/viewvc/blink?revision=181234&view=revision"
CVE-2014-3191,"Use-after-free vulnerability in Blink, as used in Google Chrome before 38.0.2125.101, allows remote attackers to cause a denial of service or possibly have unspecified other impact via crafted JavaScript code that triggers a widget-position update that improperly interacts with the render tree, related to the FrameView::updateLayoutAndStyleForPainting function in core/frame/FrameView.cpp and the RenderLayerScrollableArea::setScrollOffset function in core/rendering/RenderLayerScrollableArea.cpp.",2014-10-08,"http://rhn.redhat.com/errata/RHSA-2014-1626.html,https://crbug.com/402407,http://googlechromereleases.blogspot.com/2014/10/stable-channel-update.html,https://src.chromium.org/viewvc/blink?revision=180681&view=revision"
CVE-2014-3192,"Use-after-free vulnerability in the ProcessingInstruction::setXSLStyleSheet function in core/dom/ProcessingInstruction.cpp in the DOM implementation in Blink, as used in Google Chrome before 38.0.2125.101, allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.",2014-10-08,"http://www.securitytracker.com/id/1031647,https://support.apple.com/kb/HT204949,http://lists.apple.com/archives/security-announce/2015/Jan/msg00001.html,https://crbug.com/403276,http://rhn.redhat.com/errata/RHSA-2014-1626.html,http://lists.apple.com/archives/security-announce/2015/Jan/msg00002.html,http://lists.apple.com/archives/security-announce/2015/Jan/msg00000.html,http://support.apple.com/HT204246,http://support.apple.com/HT204245,http://support.apple.com/HT204243,http://googlechromereleases.blogspot.com/2014/10/stable-channel-update.html,http://lists.apple.com/archives/security-announce/2015/Jun/msg00006.html,https://src.chromium.org/viewvc/blink?revision=182309&view=revision"
CVE-2014-3193,"The SessionService::GetLastSession function in browser/sessions/session_service.cc in Google Chrome before 38.0.2125.101 allows remote attackers to cause a denial of service (use-after-free) or possibly have unspecified other impact via vectors that leverage ""type confusion"" for callback processing.",2014-10-08,"http://rhn.redhat.com/errata/RHSA-2014-1626.html,http://googlechromereleases.blogspot.com/2014/10/stable-channel-update.html,https://crbug.com/399655,https://codereview.chromium.org/500143002/"
CVE-2014-3194,Use-after-free vulnerability in the Web Workers implementation in Google Chrome before 38.0.2125.101 allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.,2014-10-08,"http://rhn.redhat.com/errata/RHSA-2014-1626.html,http://googlechromereleases.blogspot.com/2014/10/stable-channel-update.html,https://crbug.com/401115"
